DateTime,SpotPrice_RRP,PredictedPrice
2025-04-09 23:00:00,151.65,154.24533767252657
2025-04-09 23:30:00,143.36,173.9519724882771
2025-04-10 00:00:00,137.32,131.51690075923852
2025-04-10 00:30:00,127.7,115.5531234727861
2025-04-10 01:00:00,119.94,110.78047254978229
2025-04-10 01:30:00,114.45,104.4034891573768
2025-04-10 02:00:00,104.81,103.51094155798071
2025-04-10 02:30:00,96.48,101.1047780440941
2025-04-10 03:00:00,88.26,92.64006116284695
2025-04-10 03:30:00,92.3,85.9132508682998
2025-04-10 04:00:00,95.75,128.84098093162288
2025-04-10 04:30:00,86.64,85.90749084088532
2025-04-10 05:00:00,92.51,86.0349704059886
2025-04-10 05:30:00,107.39,87.3089862691701
2025-04-10 06:00:00,116.23,101.89339142439525
2025-04-10 06:30:00,149.54,101.74750295798249
2025-04-10 07:00:00,145.16,122.34462184210224
2025-04-10 07:30:00,111.34,122.25511869563422
2025-04-10 08:00:00,76.71,93.1982309876747
2025-04-10 08:30:00,95.73,66.60241626364198
2025-04-10 09:00:00,62.32,77.44083080121142
2025-04-10 09:30:00,48.31,53.78942055225335
2025-04-10 10:00:00,39.62,47.176059942441135
2025-04-10 10:30:00,18.88,40.77262414120824
2025-04-10 11:00:00,-16.28,28.135356453660485
2025-04-10 11:30:00,3.0,-6.226998756331503
2025-04-10 12:00:00,-3.79,12.521748606843946
2025-04-10 12:30:00,15.25,8.511893088897446
2025-04-10 13:00:00,-20.47,23.67754135157063
2025-04-10 13:30:00,11.32,-0.04715596842829631
2025-04-10 14:00:00,44.41,27.91673468379397
2025-04-10 14:30:00,41.29,52.91097830289374
2025-04-10 15:00:00,84.68,52.10932678129886
2025-04-10 15:30:00,67.91,77.07658200096938
2025-04-10 16:00:00,59.89,66.49528214425047
2025-04-10 16:30:00,132.96,33.70627179628698
2025-04-10 17:00:00,158.43,218.67552446787312
2025-04-10 17:30:00,453.07,384.0149332448552
2025-04-10 18:00:00,761.97,1408.4774140098987
2025-04-10 18:30:00,357.81,1368.870270543063
2025-04-10 19:00:00,209.87,741.0441100932686
2025-04-10 19:30:00,161.05,119.24248673225993
2025-04-10 20:00:00,158.5,138.89355793634354
2025-04-10 20:30:00,155.21,127.03374760278201
2025-04-10 21:00:00,130.93,132.85251204827895
2025-04-10 21:30:00,119.37,139.6827568001357
2025-04-10 22:00:00,110.94,105.70961134024307
2025-04-10 22:30:00,106.73,124.78595669393619
2025-04-10 23:00:00,115.89,125.29569583787718
2025-04-10 23:30:00,114.93,103.40059843625323
2025-04-11 00:00:00,115.6,104.56195218004882
2025-04-11 00:30:00,120.74,104.42731174625008
2025-04-11 01:00:00,125.0,104.19418841092414
2025-04-11 01:30:00,119.24,102.19676053152213
2025-04-11 02:00:00,119.19,100.7329750101762
2025-04-11 02:30:00,109.7,100.07940032656113
2025-04-11 03:00:00,111.97,96.37259593798237
2025-04-11 03:30:00,96.89,112.0177412298356
2025-04-11 04:00:00,95.56,104.75158292178064
2025-04-11 04:30:00,120.12,101.00562150262981
2025-04-11 05:00:00,122.97,116.78956299117621
2025-04-11 05:30:00,136.0,95.64987591425968
2025-04-11 06:00:00,159.32,108.42173864581409
2025-04-11 06:30:00,202.89,167.2237376512401
2025-04-11 07:00:00,180.23,193.35651843458547
2025-04-11 07:30:00,108.45,119.47291004630605
2025-04-11 08:00:00,41.33,88.16641187361236
2025-04-11 08:30:00,40.49,41.27834342906008
2025-04-11 09:00:00,9.82,45.57430128383015
2025-04-11 09:30:00,4.03,21.06662012568704
2025-04-11 10:00:00,-3.74,11.743070753490723
2025-04-11 10:30:00,-10.17,2.3423097713369607
2025-04-11 11:00:00,-15.42,-5.746787327622569
2025-04-11 11:30:00,-18.4,-10.432955615364419
2025-04-11 12:00:00,-12.94,-8.666743140918003
2025-04-11 12:30:00,1.86,-3.173573618804565
2025-04-11 13:00:00,-1.03,8.348625375417102
2025-04-11 13:30:00,18.2,5.681252521997879
2025-04-11 14:00:00,35.49,29.825440707840944
2025-04-11 14:30:00,62.45,40.87691116280068
2025-04-11 15:00:00,80.26,59.90087576317173
2025-04-11 15:30:00,77.38,76.15585280485108
2025-04-11 16:00:00,115.91,92.09327705983307
2025-04-11 16:30:00,143.37,206.17015843167192
2025-04-11 17:00:00,181.56,164.42969741216754
2025-04-11 17:30:00,282.43,176.81214795748656
2025-04-11 18:00:00,257.95,266.80291612339016
2025-04-11 18:30:00,151.37,424.41694517774584
2025-04-11 19:00:00,135.7,152.53410168633567
2025-04-11 19:30:00,121.49,121.71911761220251
2025-04-11 20:00:00,105.21,101.51539922164798
2025-04-11 20:30:00,109.69,103.02560348337194
2025-04-11 21:00:00,109.02,104.19141525527964
2025-04-11 21:30:00,114.67,104.56123990415216
2025-04-11 22:00:00,107.7,105.71679152601686
2025-04-11 22:30:00,107.0,112.89742920330768
2025-04-11 23:00:00,104.42,105.80145716618581
2025-04-11 23:30:00,108.38,102.41325095524502
2025-04-12 00:00:00,102.08,102.60981472613541
2025-04-12 00:30:00,92.77,101.8984408517991
2025-04-12 01:00:00,91.19,87.79029742360761
2025-04-12 01:30:00,82.49,87.93918438644785
2025-04-12 02:00:00,70.09,80.08789324925984
2025-04-12 02:30:00,73.37,72.4732801651592
2025-04-12 03:00:00,64.12,75.5589273480154
2025-04-12 03:30:00,65.11,64.8181621563404
2025-04-12 04:00:00,71.73,60.1838329115143
2025-04-12 04:30:00,76.63,68.15045655834615
2025-04-12 05:00:00,76.98,71.23453784127913
2025-04-12 05:30:00,74.61,73.96801841555452
2025-04-12 06:00:00,79.7,75.43506258528129
2025-04-12 06:30:00,98.44,78.51847818642345
2025-04-12 07:00:00,94.67,87.62791359171612
2025-04-12 07:30:00,41.57,77.84198878903331
2025-04-12 08:00:00,-4.99,44.992364106684235
2025-04-12 08:30:00,-1.58,9.625363979200232
2025-04-12 09:00:00,-8.81,3.0923664655228027
2025-04-12 09:30:00,1.22,-6.615653374222687
2025-04-12 10:00:00,-5.49,5.068075934416123
2025-04-12 10:30:00,-12.93,-2.1054370458923723
2025-04-12 11:00:00,-8.67,-5.242736428855321
2025-04-12 11:30:00,-10.85,-5.612561077727837
2025-04-12 12:00:00,2.39,-3.84634860328142
2025-04-12 12:30:00,-2.44,10.571870775977324
2025-04-12 13:00:00,-0.49,5.381743908163175
2025-04-12 13:30:00,15.89,-0.13417813438424003
2025-04-12 14:00:00,48.67,15.05779461192685
2025-04-12 14:30:00,36.43,37.18638326505104
2025-04-12 15:00:00,68.79,32.94791962927904
2025-04-12 15:30:00,50.56,62.49425444089844
2025-04-12 16:00:00,63.05,54.87711793348074
2025-04-12 16:30:00,96.28,61.09854638574376
2025-04-12 17:00:00,195.0,272.19379771860656
2025-04-12 17:30:00,411.3,190.44494918220207
2025-04-12 18:00:00,296.65,834.7547737293107
2025-04-12 18:30:00,294.31,310.38302738115436
2025-04-12 19:00:00,235.04,248.3149389505674
2025-04-12 19:30:00,202.7,167.4360436158004
