predicted_price
101.91239998789848
101.46940047914394
99.11779996994537
102.13259931106852
106.99159927456293
109.21559910963079
111.32179977296994
112.56259854861752
108.99499869370487
107.74919917919377
102.53720076377179
94.68059889444058
81.70519961167666
62.608000428865864
49.11060076811723
48.84039984489835
45.709200493778255
42.3846003165871
38.5001995730798
33.66180030951048
29.136199732993703
26.975799544822962
27.428999126242786
25.597399742990213
27.607798906536743
29.503398914410077
33.22759981776587
29.423999507782973
30.48519908661507
35.93639983669838
43.45019965337464
46.371800033303636
63.90919976976035
79.9590006007079
89.06400138685127
94.28040107850013
104.0028001504099
120.71620067738564
133.62840112356312
138.8058000106591
134.96139836445423
130.32339847173864
126.02700016393294
128.09779962953877
123.37480073710864
121.58300033563788
120.14760006801313
117.01539963961878
113.00159998877383
110.08059923080624
107.56159938357442
108.52619938539624
110.31279840456709
108.38279876255402
107.22700039525236
106.1815993518786
105.70759961696197
106.7843995471436
107.95679945296588
102.47119956834992
84.94080014824935
59.617199880991336
40.87740104450488
34.038800545524786
26.24640022001998
19.670000390551593
17.090200345558756
16.33520095824568
12.329401388559546
13.48060079994697
14.263200528882379
10.478401038191706
15.528600049142753
18.134599187012753
18.405799719817793
27.504399963059775
41.16659948392231
52.48020002349405
63.871599633014185
76.35180025419017
95.96880132769259
108.67060089068971
107.74179913743757
114.88660021161283
137.90440013234686
157.14120078677678
163.12640006318964
169.5375994368918
166.57599908664793
157.80119839181552
151.7950000845866
150.7551992541392
148.49039963783866
145.87319852118083
141.24239897265562
133.884798707449
128.42099903372008
120.53519871175617
112.96319882685222
114.6427988865661
116.44839938233105
118.03719923162726
117.83420000489109
123.69079906222848
128.8739987384139
137.6971998636598
141.4203994268105
145.06879823831582
128.48560052922366
96.95140001772977
67.69679997827973
54.15019972083239
42.86199848376151
33.664398601159895
26.033199295788194
21.415599049245472
13.038399460846705
8.986599575477186
9.630799141069886
10.635599440817899
22.553599304494853
31.67700002117705
36.16199984277027
47.11419995949068
57.44879954592906
66.35179990417629
84.87899956032629
101.91779883689635
115.48219928050678
137.0503991602685
149.85719820042686
158.0768002222876
197.0692020842659
218.71100364076804
212.3246058250957
201.17900221602133
186.05780020843127
169.2927993362426
159.94479969596233
158.08799971607107
155.9568003741279
159.66520002233466
155.71499866675805
143.75859805609718
135.615400313678
125.8861993938919
117.27459856759141
113.8877992712427
115.68559978647686
117.16259931091255
117.69279974743527
124.21819950115783
131.84479918609873
140.1331998928612
147.93740125217073
156.06539896055577
137.4900003406281
109.42360086233843
79.50079998879986
68.6749998479512
60.68880008811032
52.851000014818254
48.021599979810844
42.40399989818018
37.66300018481651
33.80740008268595
90.3695992481418
150.43739618005796
